segment_id,recording_id,ego_id,ego_driving_direction,window_start_frame,window_end_frame,anchor_frame,ego_anchor_lane_id,ego_anchor_speed_mps,num_slots_present_at_anchor,event_risk,peak_risk_frame,peak_risk_offset,peak_slot_name,peak_neighbor_id,peak_pair_risk,peak_instant_risk,peak_instant_frame,peak_instant_offset,num_untracked_candidates,max_untracked_pair_risk,max_untracked_neighbor_id,max_untracked_risk_frame,untracked_risk_exceeds_tracked_peak,risk_trace_row,same_front_id,same_front_window_presence_fraction,same_rear_id,same_rear_window_presence_fraction,left_front_id,left_front_window_presence_fraction,left_rear_id,left_rear_window_presence_fraction,right_front_id,right_front_window_presence_fraction,right_rear_id,right_rear_window_presence_fraction,max_sei_instant,max_sei_raw_margin,max_sei_ellipse_intrusion,max_sei_longitudinal_deficit,max_sei_lateral_deficit,max_sei_bbox_overlap
nat_57_000936_013321,57,936,2,13321,13470,13321,6,33.7000957182889,4,0.9786844849586488,13470,149,right_rear,934,0.7257826924324036,0.5536190867424011,13409,88,8,0.0,-1,-1,0,156536,933,0.6933333333333334,941,1.0,-1,0.0,-1,0.0,932,1.0,934,1.0,0.5536190867424011,0.7257826924324036,0.7257826924324036,0.9606288075447084,0.9164735078811646,0.0
nat_47_000407_003918,47,407,2,3918,4067,3918,6,30.64292656655202,2,0.9785524010658264,4067,149,same_front,405,0.7090603113174438,0.6228460669517517,3918,0,10,0.0,-1,-1,0,126744,405,1.0,-1,0.0,-1,0.0,-1,0.0,403,1.0,-1,0.0,0.6228460669517517,0.7090603113174438,0.7090603113174438,0.954126000404358,0.7420666217803955,0.0
nat_09_000221_003794,9,221,2,3794,3943,3794,6,37.23048436313999,2,0.977445900440216,3942,148,same_front,218,0.6596425175666809,0.5736358761787415,3870,76,1,0.0,-1,-1,0,10556,218,1.0,-1,0.0,-1,0.0,-1,0.0,217,1.0,-1,0.0,0.5736358761787415,0.6596425175666809,0.6596425175666809,0.9614370465278624,0.686378538608551,0.0
nat_53_001270_014100,53,1270,2,14100,14249,14100,7,27.059999465942383,3,0.9772254824638368,14249,149,same_front,1269,0.6668615937232971,0.5307344198226929,14209,109,17,0.0,-1,-1,0,145684,1269,1.0,-1,0.0,1268,1.0,-1,0.0,1262,1.0,-1,0.0,0.5307344198226929,0.6668615937232971,0.6668615937232971,0.6103602647781372,0.55951988697052,0.0
nat_21_000903_020828,21,903,1,20828,20977,20828,3,33.72002494548527,3,0.9768465757369996,20977,149,same_rear,904,0.6677523851394653,0.5316166877746582,20828,0,2,0.0,-1,-1,0,39599,-1,0.0,904,1.0,-1,0.0,-1,0.0,901,1.0,902,1.0,0.5316166877746582,0.6677523851394653,0.6677523851394653,0.959203600883484,0.5413370132446289,0.0
nat_34_000935_011088,34,935,1,11088,11237,11088,4,36.92008484273349,2,0.9762935638427734,11237,149,same_front,933,0.6151698231697083,0.5294342637062073,11088,0,2,0.0,-1,-1,0,85208,933,1.0,-1,0.0,-1,0.0,-1,0.0,931,1.0,-1,0.0,0.5294342637062073,0.6151698231697083,0.6151698231697083,0.8452237248420715,0.4994732737541199,0.0
nat_40_000278_003184,40,278,1,3184,3333,3184,4,33.47000719620255,2,0.9762174487113952,3295,111,same_front,276,0.7144110202789307,0.6281788349151611,3184,0,6,0.0,-1,-1,0,102023,276,1.0,-1,0.0,-1,0.0,-1,0.0,272,1.0,-1,0.0,0.6281788349151611,0.7144110202789307,0.7144110202789307,0.9621401429176332,0.5852001905441284,0.0
nat_11_001079_008941,11,1079,2,8941,9090,8941,6,31.070130045383152,2,0.9761910438537598,9090,149,same_front,1077,0.605647623538971,0.5199836492538452,8968,27,9,0.0,-1,-1,0,14592,1077,1.0,-1,0.0,-1,0.0,-1,0.0,1076,1.0,-1,0.0,0.5199836492538452,0.605647623538971,0.605647623538971,0.6198404431343079,0.5015576481819153,0.0
nat_40_001879_022941,40,1879,1,22941,23090,22941,4,40.52000045776367,2,0.9759114384651184,23090,149,same_front,1877,0.6036277413368225,0.5179796814918518,23068,127,5,0.0,-1,-1,0,104190,1877,1.0,-1,0.0,-1,0.0,-1,0.0,1874,1.0,-1,0.0,0.5179796814918518,0.6036277413368225,0.6036277413368225,0.6727854013442993,0.55951988697052,0.0
nat_38_001891_022932,38,1891,1,22932,23081,22932,4,38.870415703556574,2,0.9756575226783752,23081,149,same_front,1887,0.630998432636261,0.5451552271842957,23029,97,5,0.0,-1,-1,0,98132,1887,1.0,-1,0.0,-1,0.0,-1,0.0,1884,1.0,-1,0.0,0.5451552271842957,0.630998432636261,0.630998432636261,0.6043944954872131,0.8260945081710815,0.0
nat_20_000218_004106,20,218,2,4106,4255,4106,5,28.580141630854136,4,0.9756067991256714,4255,149,same_rear,220,0.694360613822937,0.522516131401062,4184,78,7,0.0,-1,-1,0,37081,217,1.0,220,1.0,-1,0.0,-1,0.0,216,1.0,219,1.0,0.522516131401062,0.694360613822937,0.694360613822937,0.9574159979820251,0.5928753018379211,0.0
nat_39_000188_002803,39,188,1,2803,2952,2803,4,33.470383650515934,4,0.9748060703277588,2952,149,same_rear,192,0.6412680149078369,0.5196129679679871,2879,76,9,0.0,-1,-1,0,99040,186,0.9533333333333334,192,1.0,-1,0.0,-1,0.0,185,1.0,187,1.0,0.5196129679679871,0.6419174075126648,0.6419174075126648,0.9602909088134766,0.6363967061042786,0.0
nat_34_000434_005265,34,434,1,5265,5414,5265,3,29.940000534057617,3,0.9744323492050172,5414,149,same_front,432,0.65967857837677,0.5236219763755798,5293,28,13,0.0,-1,-1,0,84431,432,1.0,-1,0.0,433,1.0,-1,0.0,430,1.0,-1,0.0,0.5236219763755798,0.65967857837677,0.65967857837677,0.9529407620429992,0.5015576481819153,0.0
nat_34_000053_000293,34,53,1,293,442,293,4,35.52000045776367,2,0.9735187888145448,442,149,same_front,52,0.6303070187568665,0.5444682836532593,425,132,6,0.0,-1,-1,0,83827,52,1.0,-1,0.0,-1,0.0,-1,0.0,48,1.0,-1,0.0,0.5444682836532593,0.6303070187568665,0.6303070187568665,0.5156695246696472,0.55951988697052,0.0
nat_53_000953_010564,53,953,2,10564,10713,10564,6,30.950131618889703,2,0.9732505083084106,10713,149,same_front,951,0.6155334115028381,0.529795229434967,10671,107,12,0.0,-1,-1,0,145260,951,1.0,-1,0.0,-1,0.0,-1,0.0,952,1.0,-1,0.0,0.529795229434967,0.6155334115028381,0.6155334115028381,0.9436600208282472,0.6081888675689697,0.0
nat_16_000026_000599,16,26,2,599,748,599,5,26.70009252307956,4,0.9732124209403992,748,149,same_front,25,0.7163897752761841,0.5455849766731262,714,115,9,0.0,-1,-1,0,32267,25,1.0,30,1.0,-1,0.0,-1,0.0,20,0.98,24,1.0,0.5455849766731262,0.7163897752761841,0.7163897752761841,0.9368261098861694,0.9014639258384703,0.0
nat_20_001181_024860,20,1181,2,24860,25009,24860,5,27.460525299415654,2,0.9731073379516602,25009,149,same_front,1179,0.624588131904602,0.5387868881225586,24925,65,13,0.0,-1,-1,0,38361,1179,1.0,-1,0.0,-1,0.0,-1,0.0,1180,1.0,-1,0.0,0.5387868881225586,0.624588131904602,0.624588131904602,0.9568109512329102,0.4565955698490143,0.0
nat_49_000937_011231,49,937,1,11231,11380,11231,4,31.53012913548737,4,0.9729510545730592,11380,149,same_front,934,0.6866501569747925,0.5220651626586914,11306,75,7,0.0,-1,-1,0,134425,934,1.0,939,1.0,-1,0.0,-1,0.0,932,1.0,938,1.0,0.5220651626586914,0.6866501569747925,0.6866501569747925,0.9591177701950072,0.6081888675689697,0.0
nat_54_000834_009169,54,834,2,9169,9318,9169,7,31.00013064489638,3,0.9724932312965392,9318,149,same_front,831,0.6639912724494934,0.5278918147087097,9292,123,10,0.0,-1,-1,0,148374,831,1.0,-1,0.0,830,1.0,-1,0.0,824,1.0,-1,0.0,0.5278918147087097,0.6639912724494934,0.6639912724494934,0.5561959147453308,0.5682210922241211,0.0
nat_42_001832_020054,42,1832,1,20054,20203,20054,3,30.70016362895776,3,0.9721516370773317,20203,149,same_rear,1835,0.6553354263305664,0.519323468208313,20171,117,3,0.0,-1,-1,0,110722,-1,0.0,1835,1.0,-1,0.0,-1,0.0,1827,1.0,1838,1.0,0.519323468208313,0.6553354263305664,0.6553354263305664,0.9629855751991272,0.6296296119689941,0.0
nat_20_000220_004118,20,220,2,4118,4267,4118,5,28.49021212553852,4,0.9720731377601624,4267,149,same_front,218,0.694360613822937,0.522516131401062,4184,66,6,0.0,-1,-1,0,37085,218,1.0,222,1.0,-1,0.0,-1,0.0,219,1.0,224,1.0,0.522516131401062,0.694360613822937,0.694360613822937,0.7817338109016418,0.6226770877838135,0.0
nat_17_000247_005107,17,247,2,5107,5256,5107,5,31.24000137163023,4,0.971468150615692,5256,149,same_rear,248,0.6879818439483643,0.5279890298843384,5252,145,3,0.0,-1,-1,0,33787,245,1.0,248,1.0,-1,0.0,-1,0.0,242,1.0,244,1.0,0.5279890298843384,0.6880433559417725,0.6880433559417725,0.93218195438385,0.6006389856338501,0.0
nat_27_001830_021234,27,1830,1,21234,21383,21234,4,34.04999923706055,1,0.971106767654419,21383,149,same_front,1829,0.5449662208557129,0.5449662208557129,21380,146,4,0.0,-1,-1,0,63819,1829,1.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,0.5449662208557129,0.5449662208557129,0.5449662208557129,0.5974751710891724,0.4444444477558136,0.0
nat_27_001829_021366,27,1829,1,21366,21515,21366,4,31.750077165261217,2,0.97081196308136,21515,149,same_rear,1830,0.6206976175308228,0.5349229574203491,21447,81,2,0.0,-1,-1,0,63818,-1,0.0,1830,1.0,-1,0.0,-1,0.0,-1,0.0,1831,1.0,0.5349229574203491,0.6206976175308228,0.6206976175308228,0.652723491191864,0.511957049369812,0.0
nat_47_001215_012314,47,1215,1,12314,12463,12314,4,34.10047354418463,2,0.9707581400871276,12463,149,same_front,1213,0.6220242977142334,0.5362404584884644,12463,149,8,0.0,-1,-1,0,127928,1213,1.0,-1,0.0,-1,0.0,-1,0.0,1212,1.0,-1,0.0,0.5362404584884644,0.6220242977142334,0.6220242977142334,0.5287464261054993,0.5375510454177856,0.0
nat_27_000076_000461,27,76,1,461,610,461,4,38.98041513780118,2,0.9698129892349244,610,149,right_front,72,0.7380144596099854,0.651711642742157,605,144,3,0.0,-1,-1,0,60967,69,1.0,-1,0.0,-1,0.0,-1,0.0,72,1.0,-1,0.0,0.651711642742157,0.7380144596099854,0.7380144596099854,0.6709643602371216,0.8069734573364258,0.0
nat_05_000929_021712,5,929,1,21712,21861,21712,4,34.06002486124334,3,0.9698023796081544,21861,149,same_rear,933,0.6966443061828613,0.5602638125419617,21712,0,3,0.0,-1,-1,0,5985,-1,0.0,933,1.0,-1,0.0,-1,0.0,924,1.0,927,1.0,0.5602638125419617,0.6966443061828613,0.6966443061828613,0.967956840991974,0.511957049369812,0.0
nat_39_000409_005592,39,409,2,5592,5741,5592,7,32.0,3,0.9695422053337096,5741,149,same_front,406,0.6729059815406799,0.5367224216461182,5681,89,10,0.0,-1,-1,0,99317,406,1.0,-1,0.0,408,1.0,-1,0.0,404,1.0,-1,0.0,0.5367224216461182,0.6729059815406799,0.6729059815406799,0.9614919424057008,0.6081888675689697,0.0
nat_18_000262_005842,18,262,2,5842,5991,5842,5,31.989999771118164,4,0.9694493412971495,5991,149,same_rear,264,0.6893689632415771,0.517582893371582,5906,64,6,0.0,-1,-1,0,35090,261,0.9333333333333332,264,1.0,-1,0.0,-1,0.0,257,1.0,260,1.0,0.517582893371582,0.6893689632415771,0.6893689632415771,0.9619178175926208,0.481911689043045,0.0
nat_43_000896_010656,43,896,1,10656,10805,10656,3,25.720156777896968,3,0.9690790176391602,10805,149,same_front,894,0.658213198184967,0.5221714973449707,10656,0,13,0.0297684799879789,898,10676,0,112738,894,1.0,-1,0.0,891,1.0,-1,0.0,893,1.0,-1,0.0,0.5221714973449707,0.658213198184967,0.658213198184967,0.580115795135498,0.8538492321968079,0.0
nat_33_000675_008184,33,675,2,8184,8333,8184,6,30.210000739553685,2,0.969055473804474,8333,149,same_front,674,0.6417246460914612,0.5558158755302429,8319,135,12,0.0,-1,-1,0,81469,674,1.0,-1,0.0,-1,0.0,-1,0.0,673,1.0,-1,0.0,0.5558158755302429,0.6417246460914612,0.6417246460914612,0.9083312749862672,0.7955950498580933,0.0
nat_43_001361_015501,43,1361,2,15501,15650,15501,7,30.730040219074223,5,0.9690353870391846,15650,149,same_front,1359,0.715347409248352,0.5157923698425293,15570,69,10,0.0,-1,-1,0,113437,1359,1.0,1365,1.0,-1,0.0,1368,1.0,1357,1.0,1362,1.0,0.5157923698425293,0.715347409248352,0.715347409248352,0.9622676968574524,0.55951988697052,0.0
nat_23_000983_017361,23,983,2,17361,17510,17361,5,27.940000534057617,2,0.9684428572654724,17510,149,right_front,982,0.6427326202392578,0.5568179488182068,17465,104,11,0.0,-1,-1,0,42284,981,1.0,-1,0.0,-1,0.0,-1,0.0,982,1.0,-1,0.0,0.5568179488182068,0.6427326202392578,0.6427326202392578,0.5991936326026917,0.8572703003883362,0.0
nat_18_000264_005865,18,264,2,5865,6014,5865,5,33.04000242884439,4,0.9681227803230286,6014,149,same_front,262,0.6893689632415771,0.5179059505462646,5906,41,5,0.0,-1,-1,0,35093,262,1.0,265,1.0,-1,0.0,-1,0.0,257,1.0,260,1.0,0.5179059505462646,0.6893689632415771,0.6893689632415771,0.963025689125061,0.6617336273193359,0.0
nat_40_002238_027406,40,2238,2,27406,27555,27406,6,31.560100859946527,4,0.9677017331123352,27555,149,same_rear,2240,0.6977259516716003,0.5258433818817139,27409,3,8,0.0,-1,-1,0,104677,2235,1.0,2240,1.0,-1,0.0,-1,0.0,2232,1.0,2236,1.0,0.5258433818817139,0.6977259516716003,0.6977259516716003,0.8425070643424988,0.5318351984024048,0.0
nat_27_002293_026827,27,2293,2,26827,26976,26827,6,29.32013782547988,2,0.9675936102867126,26976,149,same_front,2291,0.660346269607544,0.574336051940918,26827,0,14,0.0,-1,-1,0,64530,2291,1.0,-1,0.0,-1,0.0,-1,0.0,2290,1.0,-1,0.0,0.574336051940918,0.660346269607544,0.660346269607544,0.9563091993331908,0.511957049369812,0.0
nat_53_000356_004358,53,356,1,4358,4507,4358,4,33.95192935221933,4,0.9673827290534972,4500,142,same_front,355,0.7368634939193726,0.5646049976348877,4374,16,6,0.0,-1,-1,0,144425,355,0.9533333333333334,357,1.0,-1,0.0,-1,0.0,353,0.9333333333333332,361,1.0,0.5646049976348877,0.7368634939193726,0.7368634939193726,0.6833180785179138,0.8478930592536926,0.0
nat_56_001250_016471,56,1250,1,16471,16620,16471,3,28.56021129989234,3,0.9672488570213318,16620,149,same_rear,1252,0.6873443126678467,0.5510365962982178,16471,0,3,0.0,-1,-1,0,154780,1251,1.0,1252,1.0,-1,0.0,-1,0.0,-1,0.0,1249,1.0,0.5510365962982178,0.6873443126678467,0.6873443126678467,0.9456503987312316,0.7110666632652283,0.0
nat_44_000414_004524,44,414,2,4524,4673,4524,6,31.950758187425023,4,0.967224657535553,4673,149,same_front,410,0.7375370860099792,0.565273106098175,4673,149,11,0.0,-1,-1,0,115299,410,1.0,417,1.0,-1,0.0,-1,0.0,407,1.0,413,1.0,0.565273106098175,0.7375370860099792,0.7375370860099792,0.963119387626648,0.6006389856338501,0.0
nat_37_001154_015901,37,1154,1,15901,16050,15901,4,29.19124922273929,2,0.9669514298439026,16050,149,same_front,1152,0.6104356050491333,0.5247349739074707,15901,0,10,0.3341250419616699,1157,16050,0,94467,1152,1.0,-1,0.0,-1,0.0,-1,0.0,1153,1.0,-1,0.0,0.5247349739074707,0.6104356050491333,0.6104356050491333,0.9562389850616456,0.6006389856338501,0.0
nat_39_000884_012355,39,884,2,12355,12504,12355,6,32.7599983215332,2,0.96689110994339,12504,149,same_front,882,0.636840283870697,0.5509606599807739,12503,148,5,0.0,-1,-1,0,99931,882,1.0,-1,0.0,-1,0.0,-1,0.0,880,1.0,-1,0.0,0.5509606599807739,0.636840283870697,0.636840283870697,0.9585782885551452,0.5413370132446289,0.0
nat_13_002000_018008,13,2000,2,18008,18157,18008,6,32.07658617114719,4,0.9668689966201782,18157,149,same_rear,2001,0.7071478366851807,0.5384604334831238,18065,57,7,0.0,-1,-1,0,24823,1999,0.9533333333333334,2001,1.0,-1,0.0,-1,0.0,1994,1.0,2003,1.0,0.5384604334831238,0.7071478366851807,0.7071478366851807,0.9561601877212524,0.8191354870796204,0.0
nat_14_002758_026696,14,2758,1,26696,26845,26696,4,33.790000915527344,2,0.9666010737419128,26845,149,same_front,2756,0.6037148833274841,0.5180661082267761,26772,76,6,0.0,-1,-1,0,30981,2756,1.0,-1,0.0,-1,0.0,-1,0.0,2752,1.0,-1,0.0,0.5180661082267761,0.6037148833274841,0.6037148833274841,0.6237386465072632,0.5015576481819153,0.0
nat_12_000066_000078,12,66,2,78,227,78,6,26.26000022888184,2,0.9665426015853882,227,149,same_front,63,0.6171517372131348,0.5314019322395325,227,149,13,0.0,-1,-1,0,15828,63,1.0,-1,0.0,-1,0.0,-1,0.0,65,1.0,-1,0.0,0.5314019322395325,0.6171517372131348,0.6171517372131348,0.951340675354004,0.6006389856338501,0.0
nat_33_001055_012892,33,1055,2,12892,13041,12892,6,32.30000078504809,4,0.9664958715438844,13041,149,same_front,1047,0.6978675723075867,0.5389600992202759,13029,137,7,0.0,-1,-1,0,82035,1047,1.0,1060,1.0,-1,0.0,-1,0.0,1052,1.0,1063,1.0,0.5389600992202759,0.6978675723075867,0.6978675723075867,0.9574690461158752,0.7043294906616211,0.0
nat_54_000052_000374,54,52,1,374,523,374,3,31.232298069930703,3,0.9663221836090088,523,149,left_front,49,0.6952463984489441,0.5588765144348145,432,58,4,0.0,-1,-1,0,147320,48,1.0,-1,0.0,49,1.0,-1,0.0,43,1.0,-1,0.0,0.5588765144348145,0.6952463984489441,0.6952463984489441,0.9604900479316713,0.9114863872528076,0.0
nat_43_001359_015490,43,1359,2,15490,15639,15490,7,30.590058995287443,5,0.9660008549690248,15639,149,same_rear,1361,0.715347409248352,0.5157923698425293,15570,80,10,0.0,-1,-1,0,113433,1355,0.8533333333333334,1361,1.0,-1,0.0,1368,1.0,1351,1.0,1357,1.0,0.5157923698425293,0.715347409248352,0.715347409248352,0.9434264898300172,0.5336120128631592,0.0
nat_57_001446_020235,57,1446,1,20235,20384,20235,3,33.080098566091,2,0.965792953968048,20384,149,same_front,1443,0.6320351958274841,0.5461854338645935,20235,0,6,0.0,-1,-1,0,157160,1443,1.0,-1,0.0,-1,0.0,-1,0.0,1444,1.0,-1,0.0,0.5461854338645935,0.6320351958274841,0.6320351958274841,0.9630816578865052,0.6790757179260254,0.0
nat_08_001315_021673,8,1315,2,21673,21822,21673,6,42.63007613255248,2,0.965344786643982,21822,149,same_front,1313,0.631464421749115,0.5456182956695557,21673,0,3,0.0,-1,-1,0,10041,1313,1.0,-1,0.0,-1,0.0,-1,0.0,1305,1.0,-1,0.0,0.5456182956695557,0.631464421749115,0.631464421749115,0.5557258725166321,0.6363967061042786,0.0
nat_16_000025_000598,16,25,2,598,747,598,5,25.66004856131929,4,0.9651482701301576,747,149,same_rear,26,0.7163897752761841,0.544313371181488,714,116,9,0.0,-1,-1,0,32265,22,1.0,26,1.0,-1,0.0,-1,0.0,20,0.9866666666666668,24,1.0,0.544313371181488,0.7163897752761841,0.7163897752761841,0.684779167175293,0.6569710373878479,0.0
nat_35_001637_022172,35,1637,1,22172,22321,22172,4,34.020119505182286,2,0.9644707441329956,22321,149,same_front,1634,0.621555745601654,0.5357751250267029,22304,132,3,0.0536403730511665,1640,22287,0,88734,1634,1.0,-1,0.0,-1,0.0,-1,0.0,1635,1.0,-1,0.0,0.5357751250267029,0.621555745601654,0.621555745601654,0.9603816866874696,0.6296296119689941,0.0
nat_57_001478_020692,57,1478,2,20692,20841,20692,6,38.40010699448826,2,0.9643475413322448,20841,149,same_front,1476,0.6000430583953857,0.5144238471984863,20778,86,1,0.0,-1,-1,0,157199,1476,1.0,-1,0.0,-1,0.0,-1,0.0,1477,1.0,-1,0.0,0.5144238471984863,0.6000430583953857,0.6000430583953857,0.9621321558952332,0.511957049369812,0.0
nat_53_000029_000051,53,29,1,51,200,51,4,34.950002193554496,2,0.9641252756118774,200,149,same_front,26,0.6572257876396179,0.5712315440177917,51,0,6,0.3235614597797394,31,67,0,144011,26,1.0,-1,0.0,-1,0.0,-1,0.0,27,1.0,-1,0.0,0.5712315440177917,0.6572257876396179,0.6572257876396179,0.9636818766593932,0.511957049369812,0.0
nat_49_000934_011217,49,934,1,11217,11366,11217,4,31.560077095760164,4,0.9639382362365724,11366,149,same_rear,937,0.6866501569747925,0.5148969292640686,11306,89,8,0.0,-1,-1,0,134420,930,0.9066666666666666,937,1.0,-1,0.0,-1,0.0,928,1.0,932,1.0,0.5148969292640686,0.6866501569747925,0.6866501569747925,0.9554783701896667,0.6081888675689697,0.0
nat_48_002298_024958,48,2298,2,24958,25107,24958,6,29.64016808013507,2,0.9635593295097352,25107,149,same_front,2296,0.6042212247848511,0.5185684561729431,25038,80,5,0.2974166572093963,2302,25080,0,132879,2296,1.0,-1,0.0,-1,0.0,-1,0.0,2295,1.0,-1,0.0,0.5185684561729431,0.6042212247848511,0.6042212247848511,0.7401463389396667,0.6155324578285217,0.0
nat_15_000399_007873,15,399,2,7873,8022,7873,5,34.430117934957,2,0.9631879925727844,8022,149,same_front,398,0.6686093211174011,0.5825586915016174,7873,0,5,0.1313511729240417,400,7892,0,31582,398,1.0,-1,0.0,-1,0.0,-1,0.0,393,1.0,-1,0.0,0.5825586915016174,0.6686093211174011,0.6686093211174011,0.945279896259308,0.5015576481819153,0.0
nat_31_000756_009288,31,756,2,9288,9437,9288,6,32.470001220703125,2,0.9629440903663636,9437,149,same_front,754,0.6646495461463928,0.5786179304122925,9437,149,12,0.0,-1,-1,0,76343,754,1.0,-1,0.0,-1,0.0,-1,0.0,753,1.0,-1,0.0,0.5786179304122925,0.6646495461463928,0.6646495461463928,0.959319233894348,0.57667475938797,0.0
nat_30_000388_004388,30,388,2,4388,4537,4388,6,31.460127819124704,2,0.9627757668495178,4537,149,same_front,386,0.6244284510612488,0.5386282801628113,4388,0,9,0.0,-1,-1,0,72141,386,1.0,-1,0.0,-1,0.0,-1,0.0,387,1.0,-1,0.0,0.5386282801628113,0.6244284510612488,0.6244284510612488,0.6703148484230042,0.5220456719398499,0.0
nat_44_000414_004374,44,414,2,4374,4523,4374,6,30.100134932673,2,0.9620567560195924,4523,149,same_front,410,0.6174549460411072,0.531702995300293,4460,86,13,0.0,-1,-1,0,115298,410,1.0,-1,0.0,-1,0.0,-1,0.0,413,1.0,-1,0.0,0.531702995300293,0.6174549460411072,0.6174549460411072,0.9573855996131896,0.7147949934005737,0.0
nat_45_000982_011071,45,982,2,11071,11220,11071,7,33.19455540979661,3,0.9615806937217712,11220,149,left_front,981,0.7128418684005737,0.576346755027771,11121,50,8,0.0,-1,-1,0,119512,980,1.0,-1,0.0,981,1.0,-1,0.0,970,1.0,-1,0.0,0.576346755027771,0.7128418684005737,0.7128418684005737,0.963326632976532,0.91516774892807,0.0
nat_12_000066_000228,12,66,2,228,377,228,6,26.40000719428653,4,0.9614824652671814,377,149,same_front,63,0.6942157745361328,0.5223729610443115,297,69,10,0.0,-1,-1,0,15829,63,1.0,71,1.0,-1,0.0,-1,0.0,65,1.0,67,1.0,0.5223729610443115,0.6942157745361328,0.6942157745361328,0.9511719942092896,0.5015576481819153,0.0
nat_25_001241_013012,25,1241,2,13012,13161,13012,6,28.120045291545345,4,0.9614030122756958,13161,149,same_rear,1243,0.6961559057235718,0.5271946787834167,13046,34,9,0.0,-1,-1,0,48524,1237,1.0,1243,1.0,-1,0.0,-1,0.0,1238,1.0,1239,1.0,0.5271946787834167,0.6961559057235718,0.6961559057235718,0.9509033560752868,0.5220456719398499,0.0
nat_29_000147_001484,29,147,2,1484,1633,1484,6,28.75,2,0.9612320065498352,1633,149,same_front,144,0.6081393957138062,0.522456169128418,1579,95,11,0.0,-1,-1,0,68665,144,1.0,-1,0.0,-1,0.0,-1,0.0,145,1.0,-1,0.0,0.522456169128418,0.6081393957138062,0.6081393957138062,0.9554556012153624,0.5682210922241211,0.0
nat_12_000063_000212,12,63,2,212,361,212,6,25.94000246158248,4,0.9609620571136476,361,149,same_rear,66,0.6942157745361328,0.5223729610443115,297,85,12,0.0,-1,-1,0,15822,59,1.0,66,1.0,-1,0.0,-1,0.0,61,1.0,65,1.0,0.5223729610443115,0.6942157745361328,0.6942157745361328,0.9124158024787904,0.5413370132446289,0.0
nat_43_001254_014200,43,1254,2,14200,14349,14200,6,28.47056832774822,2,0.9607444405555724,14349,149,same_front,1252,0.6358773112297058,0.5500035881996155,14200,0,12,0.1992034316062927,1257,14248,0,113285,1252,1.0,-1,0.0,-1,0.0,-1,0.0,1247,1.0,-1,0.0,0.5500035881996155,0.6358773112297058,0.6358773112297058,0.5331289172172546,0.4444444477558136,0.0
nat_55_000418_004328,55,418,2,4328,4477,4328,6,34.61011762836381,2,0.9605525732040404,4477,149,same_front,416,0.6223908066749573,0.5366044640541077,4434,106,7,0.0,-1,-1,0,150863,416,1.0,-1,0.0,-1,0.0,-1,0.0,409,1.0,-1,0.0,0.5366044640541077,0.6223908066749573,0.6223908066749573,0.5536684393882751,0.55951988697052,0.0
nat_29_001574_020789,29,1574,1,20789,20938,20789,4,33.280094933003355,2,0.9601891040802002,20938,149,same_front,1573,0.6298804879188538,0.5440444946289062,20789,0,5,0.2876867651939392,1575,20938,0,70742,1573,1.0,-1,0.0,-1,0.0,-1,0.0,1571,1.0,-1,0.0,0.5440444946289062,0.6298804879188538,0.6298804879188538,0.9658519625663756,0.5482881665229797,0.0
